# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Measurement Data Fomat:
# Time [s]    Subject #    range [m]    bearing [rad] 
1288972046.962    63 	 2.781		 -0.258  
1288972047.175    63 	 2.761		 -0.256  
1288972048.455    16 	 3.726		 -0.241  
1288972048.665    16 	 3.801		 -0.123  
1288972048.879    16 	 3.811		 -0.009  
1288972049.089    16 	 3.741		 0.113  
1288972049.298    16 	 3.618		 0.293  
1288972049.937    61 	 3.242		 -0.140  
1288972050.156    61 	 3.209		 -0.147  
1288972050.374    61 	 3.178		 -0.146  
1288972050.592    61 	 3.143		 -0.146  
1288972050.810    61 	 3.109		 -0.151  
1288972051.028    61 	 3.076		 -0.148  
1288972051.463    61 	 3.012		 -0.154  
1288972051.898    61 	 2.953		 -0.156  
1288972052.116    61 	 2.902		 -0.158  
1288972052.550    61 	 2.846		 -0.161  
1288972052.768    61 	 2.811		 -0.164  
1288972052.985    61 	 2.786		 -0.164  
1288972053.203    61 	 2.753		 -0.166  
1288972053.421    61 	 2.710		 -0.166  
1288972053.639    61 	 2.676		 -0.167  
1288972053.857    61 	 2.654		 -0.177  
1288972054.074    61 	 2.617		 -0.171  
1288972054.292    61 	 2.603		 -0.174  
1288972054.510    61 	 2.542		 -0.174  
1288972054.731    61 	 2.535		 -0.171  
1288972054.950    61 	 2.470		 -0.180  
1288972055.169    61 	 2.437		 -0.180  
1288972055.391    61 	 2.410		 -0.182  
1288972055.610    61 	 2.352		 -0.187  
1288972055.831    61 	 2.331		 -0.188  
1288972056.052    61 	 2.328		 -0.187  
1288972056.492    61 	 2.237		 -0.195  
1288972056.932    61 	 2.162		 -0.201  
1288972057.151    61 	 2.131		 -0.202  
1288972057.372    61 	 2.107		 -0.204  
1288972057.621    61 	 2.073		 -0.204  
1288972057.840    61 	 2.026		 -0.207  
1288972058.059    61 	 2.006		 -0.212  
1288972058.497    61 	 1.935		 -0.217  
1288972058.937    61 	 1.858		 -0.225  
1288972059.157    61 	 1.827		 -0.225  
1288972059.377    61 	 1.798		 -0.233  
1288972059.597    61 	 1.775		 -0.237  
1288972059.817    61 	 1.711		 -0.239  
1288972060.450    61 	 1.477		 -0.522  
1288972061.313    16 	 2.233		 0.504  
1288972061.532    16 	 2.189		 0.517  
1288972061.752    16 	 2.180		 0.520  
1288972061.972    16 	 2.140		 0.525  
1288972062.191    16 	 2.113		 0.532  
1288972064.386    16 	 1.868		 0.532  
1288972064.601    16 	 1.941		 0.423  
1288972064.815    16 	 1.997		 0.265  
1288972065.031    16 	 2.021		 0.149  
1288972065.246    16 	 2.004		 0.035  
1288972065.470    16 	 1.990		 0.019  
1288972065.693    16 	 1.974		 0.028  
1288972066.140    16 	 1.904		 0.033  
1288972066.360    16 	 1.852		 0.015  
1288972066.573    16 	 1.801		 -0.088  
1288972067.006    16 	 1.611		 -0.394  
1288972067.872    63 	 2.517		 0.435  
1288972068.759    63 	 2.378		 0.450  
1288972068.979    63 	 2.346		 0.465  
1288972069.421    63 	 2.265		 0.466  
1288972069.866    63 	 2.215		 0.477  
1288972070.315    63 	 2.150		 0.490  
1288972070.971    63 	 2.132		 0.428  
1288972071.398    63 	 2.218		 0.212  
1288972071.611    63 	 2.215		 0.034  
1288972071.829    63 	 2.175		 -0.073  
1288972072.048    63 	 2.149		 -0.107  
1288972072.270    63 	 2.112		 -0.113  
1288972072.491    45 	 3.971		 0.411  
1288972072.719    63 	 2.049		 -0.115  
1288972072.941    63 	 2.008		 -0.119  
1288972073.162    63 	 1.975		 -0.117  
1288972073.383    45 	 3.811		 0.426  
1288972073.605    63 	 1.906		 -0.120  
1288972073.820    63 	 1.859		 -0.132  
1288972074.246    63 	 1.689		 -0.384  
1288972074.458    63 	 1.586		 -0.507  
1288972074.897    45 	 3.925		 -0.052  
1288972075.119    45 	 3.856		 -0.052  
1288972075.340    45 	 3.828		 -0.050  
1288972075.785    45 	 3.776		 -0.050  
1288972076.229    45 	 3.761		 -0.047  
1288972076.672    45 	 3.635		 -0.051  
1288972076.896    45 	 3.602		 -0.048  
1288972077.117    45 	 3.569		 -0.052  
1288972077.340    45 	 3.529		 -0.052  
1288972077.589    45 	 3.516		 -0.053  
1288972077.813    45 	 3.471		 -0.051  
1288972078.035    45 	 3.444		 -0.052  
1288972078.257    45 	 3.396		 -0.051  
1288972078.478    45 	 3.390		 -0.048  
1288972078.702    45 	 3.338		 -0.053  
1288972079.155    45 	 3.266		 -0.053  
1288972079.382    45 	 3.228		 -0.054  
1288972079.603    45 	 3.190		 -0.054  
1288972079.830    45 	 3.143		 -0.054  
1288972080.051    45 	 3.130		 -0.056  
1288972080.277    45 	 3.109		 -0.051  
1288972080.503    45 	 3.076		 -0.055  
1288972080.728    45 	 3.020		 -0.055  
1288972080.952    45 	 2.986		 -0.056  
1288972081.178    45 	 2.972		 -0.057  
1288972081.407    45 	 2.915		 -0.058  
1288972081.628    45 	 2.867		 -0.058  
1288972081.856    45 	 2.839		 -0.055  
1288972082.078    45 	 2.833		 -0.056  
1288972082.303    45 	 2.786		 -0.056  
1288972082.524    45 	 2.751		 -0.060  
1288972082.750    45 	 2.731		 -0.058  
1288972082.976    45 	 2.684		 -0.058  
1288972083.201    45 	 2.637		 -0.058  
1288972083.423    45 	 2.607		 -0.057  
1288972083.664    45 	 2.572		 -0.056  
1288972083.892    45 	 2.547		 -0.057  
1288972084.116    45 	 2.513		 -0.058  
1288972084.339    45 	 2.459		 -0.058  
1288972084.561    45 	 2.432		 -0.059  
1288972084.787    45 	 2.405		 -0.056  
1288972085.010    45 	 2.364		 -0.059  
1288972085.233    45 	 2.322		 -0.061  
1288972085.456    45 	 2.286		 -0.063  
1288972085.681    45 	 2.264		 -0.060  
1288972085.905    45 	 2.231		 -0.062  
1288972086.129    45 	 2.190		 -0.060  
1288972086.354    45 	 2.156		 -0.062  
1288972086.576    45 	 2.120		 -0.061  
1288972086.800    45 	 2.096		 -0.062  
1288972087.022    45 	 2.056		 -0.058  
1288972087.244    45 	 2.021		 -0.062  
1288972087.466    45 	 1.992		 -0.062  
1288972087.719    45 	 1.971		 -0.063  
1288972087.941    45 	 1.914		 -0.065  
1288972088.161    45 	 1.886		 -0.066  
1288972088.374    45 	 1.823		 -0.155  
1288972088.588    45 	 1.756		 -0.278  
1288972089.232    36 	 2.679		 0.416  
1288972089.453    36 	 2.667		 0.410  
1288972089.675    36 	 2.665		 0.412  
1288972089.897    36 	 2.611		 0.418  
1288972090.116    36 	 2.564		 0.424  
1288972090.540    36 	 2.679		 0.176  
1288972090.754    36 	 2.687		 0.066  
1288972090.967    36 	 2.679		 -0.052  
1288972091.181    36 	 2.586		 -0.171  
1288972091.395    36 	 2.477		 -0.294  
1288972092.031    36 	 2.283		 -0.431  
1288972092.670    23 	 1.829		 0.193  
1288972092.884    36 	 2.359		 -0.195  
1288972093.097    23 	 1.729		 -0.040  
1288972093.536    23 	 1.575		 -0.111  
1288972093.536    9 	 4.401		 0.254  
1288972093.975    23 	 1.464		 -0.133  
1288972093.975    9 	 4.334		 0.269  
1288972094.195    18 	 4.617		 -0.009  
1288972094.195    90 	 7.051		 0.100  
1288972094.416    23 	 1.348		 -0.145  
1288972094.416    9 	 4.295		 0.276  
1288972094.629    36 	 1.868		 -0.528  
1288972095.678    25 	 1.962		 0.308  
1288972095.896    14 	 6.616		 0.085  
1288972095.896    25 	 1.999		 0.222  
1288972096.112    72 	 4.939		 0.069  
1288972096.331    72 	 4.854		 0.071  
1288972096.331    25 	 1.888		 0.257  
1288972096.547    72 	 4.825		 0.071  
1288972096.547    25 	 1.867		 0.261  
1288972096.764    25 	 1.829		 0.265  
1288972096.980    72 	 4.772		 0.072  
1288972096.980    25 	 1.800		 0.269  
1288972097.196    72 	 4.712		 0.073  
1288972097.196    25 	 1.760		 0.275  
1288972097.413    72 	 4.693		 0.072  
1288972097.413    25 	 1.739		 0.278  
1288972097.656    25 	 1.690		 0.288  
1288972097.866    25 	 1.686		 0.203  
1288972098.074    25 	 1.692		 0.102  
1288972098.282    25 	 1.668		 -0.017  
1288972098.490    25 	 1.614		 -0.145  
1288972098.697    25 	 1.548		 -0.262  
1288972098.907    25 	 1.465		 -0.386  
1288972099.120    61 	 3.916		 -0.053  
1288972099.336    61 	 3.863		 -0.045  
1288972099.770    61 	 3.818		 -0.048  
1288972099.986    61 	 3.811		 -0.042  
1288972100.203    61 	 3.761		 -0.050  
1288972100.420    61 	 3.717		 -0.046  
1288972100.856    61 	 3.646		 -0.046  
1288972101.074    61 	 3.618		 -0.045  
1288972101.293    61 	 3.578		 -0.045  
1288972101.731    61 	 3.529		 -0.043  
1288972101.949    61 	 3.499		 -0.048  
1288972102.383    61 	 3.416		 -0.050  
1288972102.601    61 	 3.378		 -0.050  
1288972102.822    61 	 3.347		 -0.046  
1288972103.261    61 	 3.284		 -0.049  
1288972103.710    61 	 3.250		 -0.051  
1288972103.931    61 	 3.213		 -0.053  
1288972104.151    61 	 3.143		 -0.048  
1288972104.372    61 	 3.109		 -0.048  
1288972104.593    61 	 3.076		 -0.045  
1288972104.817    61 	 3.050		 -0.051  
1288972105.038    61 	 2.990		 -0.050  
1288972105.260    61 	 2.966		 -0.049  
1288972105.480    61 	 2.981		 -0.041  
1288972105.926    61 	 2.886		 -0.052  
1288972106.150    61 	 2.863		 -0.046  
1288972106.372    61 	 2.808		 -0.053  
1288972106.593    61 	 2.780		 -0.052  
1288972106.817    61 	 2.738		 -0.052  
1288972107.038    61 	 2.694		 -0.051  
1288972107.259    61 	 2.669		 -0.054  
1288972107.479    61 	 2.660		 -0.050  
1288972107.727    61 	 2.599		 -0.056  
1288972107.947    61 	 2.563		 -0.055  
1288972108.165    61 	 2.524		 -0.055  
1288972108.384    61 	 2.495		 -0.055  
1288972108.604    61 	 2.459		 -0.053  
1288972108.825    61 	 2.430		 -0.055  
1288972109.045    61 	 2.385		 -0.058  
1288972109.264    61 	 2.364		 -0.055  
1288972109.484    61 	 2.337		 -0.056  
1288972109.704    61 	 2.289		 -0.056  
1288972109.928    61 	 2.260		 -0.059  
1288972110.149    61 	 2.212		 -0.060  
1288972110.371    61 	 2.179		 -0.060  
1288972110.593    61 	 2.164		 -0.061  
1288972110.816    61 	 2.133		 -0.061  
1288972111.038    61 	 2.078		 -0.055  
1288972111.263    61 	 2.048		 -0.057  
1288972111.484    61 	 2.030		 -0.062  
1288972111.707    61 	 1.986		 -0.062  
1288972111.923    61 	 1.941		 -0.135  
1288972112.136    61 	 1.829		 -0.303  
1288972112.354    61 	 1.720		 -0.429  
1288972112.799    61 	 1.657		 -0.445  
1288972113.021    61 	 1.635		 -0.455  
1288972113.244    61 	 1.580		 -0.467  
1288972113.468    61 	 1.551		 -0.471  
1288972113.690    61 	 1.518		 -0.482  
1288972113.915    61 	 1.470		 -0.491  
1288972114.136    61 	 1.442		 -0.503  
1288972114.357    61 	 1.415		 -0.514  
1288972114.578    61 	 1.387		 -0.521  
1288972114.801    61 	 1.349		 -0.524  
1288972115.022    61 	 1.332		 -0.531  
1288972115.244    61 	 1.290		 -0.537  
1288972116.756    16 	 2.135		 0.365  
1288972116.967    16 	 2.172		 0.253  
1288972117.177    16 	 2.198		 0.140  
1288972117.390    16 	 2.180		 0.024  
1288972117.609    16 	 2.145		 0.005  
1288972117.857    16 	 2.115		 0.005  
1288972118.077    16 	 2.074		 0.002  
1288972118.297    16 	 2.049		 0.005  
1288972118.519    16 	 2.015		 0.007  
1288972118.742    16 	 1.964		 0.009  
1288972118.957    16 	 1.939		 0.006  
1288972119.168    16 	 1.897		 -0.109  
1288972119.380    16 	 1.830		 -0.223  
1288972119.591    16 	 1.739		 -0.349  
1288972119.804    16 	 1.623		 -0.474  
1288972120.648    63 	 2.660		 0.180  
1288972120.861    63 	 2.679		 0.070  
1288972121.072    63 	 2.654		 -0.050  
1288972121.285    63 	 2.569		 -0.161  
1288972121.496    63 	 2.475		 -0.289  
1288972121.711    63 	 2.346		 -0.409  
1288972121.924    63 	 2.195		 -0.529  
1288972122.781    25 	 1.787		 0.516  
1288972123.002    25 	 1.775		 0.499  
1288972123.224    25 	 1.749		 0.505  
1288972123.446    36 	 4.326		 0.087  
1288972123.446    25 	 1.697		 0.519  
1288972123.670    25 	 1.683		 0.521  
1288972123.892    25 	 1.672		 0.517  
1288972124.113    25 	 1.619		 0.532  
1288972124.336    25 	 1.594		 0.537  
1288972124.557    36 	 4.144		 0.100  
1288972124.780    36 	 4.093		 0.102  
1288972125.002    36 	 4.085		 0.103  
1288972125.223    36 	 4.099		 0.110  
1288972125.444    36 	 3.975		 0.103  
1288972125.666    36 	 3.971		 0.113  
1288972126.334    36 	 3.863		 0.112  
1288972126.554    36 	 3.811		 0.112  
1288972126.778    36 	 3.811		 0.112  
1288972127.000    36 	 3.761		 0.112  
1288972127.222    36 	 3.761		 0.113  
1288972127.444    36 	 3.684		 0.115  
1288972127.665    36 	 3.665		 0.118  
1288972127.915    36 	 3.632		 0.117  
1288972128.355    36 	 3.571		 0.120  
1288972128.576    36 	 3.503		 0.119  
1288972128.797    36 	 3.495		 0.122  
1288972129.018    36 	 3.444		 0.123  
1288972129.239    36 	 3.418		 0.126  
1288972129.460    36 	 3.372		 0.128  
1288972129.680    36 	 3.355		 0.130  
1288972129.900    36 	 3.292		 0.130  
1288972130.326    36 	 3.242		 -0.095  
1288972130.541    36 	 3.076		 -0.271  
1288972130.762    18 	 4.693		 0.265  
1288972130.762    5 	 2.419		 0.344  
1288972130.983    18 	 4.640		 0.263  
1288972130.983    9 	 3.665		 0.505  
1288972131.207    18 	 4.584		 0.266  
1288972131.207    5 	 2.360		 0.326  
1288972131.430    18 	 4.598		 0.271  
1288972131.431    9 	 3.596		 0.519  
1288972131.652    18 	 4.542		 0.266  
1288972131.652    9 	 3.573		 0.520  
1288972131.875    5 	 2.263		 0.296  
1288972131.875    9 	 3.508		 0.538  
1288972132.096    9 	 3.486		 0.540  
1288972132.539    5 	 2.181		 0.271  
1288972132.760    5 	 2.120		 0.263  
1288972132.982    5 	 2.105		 0.247  
1288972132.982    18 	 4.277		 0.288  
1288972133.204    5 	 2.077		 0.233  
1288972133.204    18 	 4.321		 0.289  
1288972133.417    36 	 2.584		 -0.402  
1288972133.631    36 	 2.434		 -0.522  
1288972133.849    18 	 4.360		 -0.058  
1288972133.849    90 	 6.554		 0.184  
1288972134.071    18 	 4.299		 -0.055  
1288972134.071    9 	 3.665		 0.231  
1288972134.291    90 	 6.516		 0.188  
1288972134.513    18 	 4.237		 -0.056  
1288972134.513    9 	 3.596		 0.237  
1288972134.736    18 	 4.214		 -0.056  
1288972134.736    9 	 3.563		 0.239  
1288972134.957    18 	 4.151		 -0.056  
1288972134.957    9 	 3.502		 0.241  
1288972135.178    18 	 4.109		 -0.055  
1288972135.178    9 	 3.484		 0.246  
1288972135.399    18 	 4.095		 -0.057  
1288972135.399    9 	 3.446		 0.245  
1288972135.620    18 	 4.085		 -0.056  
1288972135.620    9 	 3.419		 0.249  
1288972136.061    18 	 4.027		 -0.046  
1288972136.284    18 	 4.027		 -0.061  
1288972136.504    18 	 3.930		 -0.053  
1288972136.504    9 	 3.295		 0.263  
1288972136.728    18 	 3.897		 -0.050  
1288972136.728    9 	 3.236		 0.268  
1288972136.949    18 	 3.860		 -0.053  
1288972136.949    9 	 3.213		 0.272  
1288972137.170    90 	 5.993		 0.208  
1288972137.170    9 	 3.145		 0.272  
1288972137.392    90 	 5.993		 0.212  
1288972137.392    9 	 3.115		 0.278  
1288972137.612    90 	 5.993		 0.210  
1288972137.613    9 	 3.109		 0.282  
1288972137.862    90 	 5.993		 0.210  
1288972137.862    9 	 3.073		 0.286  
1288972138.082    90 	 5.867		 0.213  
1288972138.082    9 	 3.044		 0.285  
1288972138.301    90 	 5.867		 0.221  
1288972138.301    9 	 2.997		 0.302  
1288972138.522    9 	 2.968		 0.296  
1288972138.744    9 	 2.921		 0.301  
1288972138.964    9 	 2.894		 0.304  
1288972139.186    90 	 5.747		 0.227  
1288972139.186    9 	 2.866		 0.309  
1288972139.406    90 	 5.747		 0.222  
1288972139.406    9 	 2.843		 0.315  
1288972139.628    90 	 5.632		 0.223  
1288972139.628    9 	 2.806		 0.316  
1288972139.849    9 	 2.760		 0.321  
1288972140.068    9 	 2.734		 0.324  
1288972140.490    9 	 2.781		 0.108  
1288972140.702    9 	 2.781		 -0.004  
1288972140.913    9 	 2.704		 -0.127  
1288972141.559    9 	 2.432		 -0.389  
1288972141.778    9 	 2.397		 -0.393  
1288972141.995    9 	 2.372		 -0.396  
1288972142.429    9 	 2.305		 -0.405  
1288972142.865    9 	 2.233		 -0.420  
1288972143.300    9 	 2.161		 -0.430  
1288972143.517    9 	 2.146		 -0.433  
1288972144.174    9 	 2.039		 -0.451  
1288972144.392    9 	 2.009		 -0.456  
1288972144.612    9 	 1.963		 -0.467  
1288972144.833    9 	 1.942		 -0.474  
1288972146.317    72 	 2.607		 -0.048  
1288972146.529    72 	 2.536		 -0.166  
1288972146.748    32 	 2.394		 0.300  
1288972146.964    70 	 3.722		 0.044  
1288972146.964    32 	 2.337		 0.309  
1288972147.179    70 	 3.707		 0.046  
1288972147.179    32 	 2.283		 0.320  
1288972147.395    70 	 3.667		 0.048  
1288972147.395    32 	 2.215		 0.338  
1288972147.610    70 	 3.651		 0.048  
1288972147.610    32 	 2.176		 0.348  
1288972148.065    70 	 3.582		 0.049  
1288972148.280    70 	 3.531		 0.048  
1288972148.280    32 	 1.953		 0.398  
1288972148.493    70 	 3.498		 0.048  
1288972148.709    32 	 1.829		 0.430  
1288972148.925    70 	 3.438		 0.051  
1288972148.925    32 	 1.774		 0.451  
1288972149.140    70 	 3.407		 0.053  
1288972149.354    70 	 3.339		 0.055  
1288972149.567    70 	 3.335		 0.050  
1288972149.782    70 	 3.300		 0.054  
1288972149.995    70 	 3.257		 0.056  
1288972150.210    70 	 3.243		 0.058  
1288972150.424    70 	 3.196		 0.058  
1288972150.639    70 	 3.181		 0.058  
1288972150.855    70 	 3.142		 0.058  
1288972151.284    70 	 3.073		 0.060  
1288972151.498    70 	 3.041		 0.060  
1288972151.713    70 	 3.011		 0.061  
1288972151.927    70 	 2.992		 0.062  
1288972152.353    70 	 2.903		 0.070  
1288972152.781    70 	 2.841		 0.073  
1288972152.995    70 	 2.794		 0.073  
1288972153.209    70 	 2.771		 0.075  
1288972153.424    70 	 2.759		 0.077  
1288972153.637    72 	 1.432		 -0.379  
1288972153.852    70 	 2.678		 0.078  
1288972154.066    70 	 2.645		 0.079  
1288972154.280    70 	 2.631		 0.081  
1288972154.494    70 	 2.575		 0.083  
1288972154.711    70 	 2.552		 0.086  
1288972154.925    70 	 2.524		 0.087  
1288972155.352    70 	 2.443		 0.093  
1288972155.781    70 	 2.380		 0.096  
1288972155.994    70 	 2.358		 0.098  
1288972156.208    70 	 2.312		 0.099  
1288972156.833    70 	 2.172		 -0.239  
1288972159.644    70 	 1.734		 -0.441  
1288972159.856    70 	 1.811		 -0.256  
1288972160.075    70 	 1.823		 -0.151  
1288972160.294    70 	 1.800		 -0.156  
1288972160.514    70 	 1.773		 -0.160  
1288972160.736    70 	 1.737		 -0.164  
1288972161.392    70 	 1.631		 -0.172  
1288972161.612    70 	 1.600		 -0.175  
1288972161.832    70 	 1.568		 -0.179  
1288972162.050    70 	 1.538		 -0.180  
1288972162.269    70 	 1.490		 -0.187  
1288972162.486    70 	 1.465		 -0.195  
1288972162.704    70 	 1.431		 -0.196  
1288972162.927    70 	 1.396		 -0.197  
1288972163.149    70 	 1.369		 -0.202  
1288972163.369    70 	 1.326		 -0.213  
1288972163.581    70 	 1.319		 -0.109  
1288972163.794    70 	 1.314		 -0.006  
1288972164.429    70 	 1.177		 0.351  
1288972165.716    54 	 3.303		 0.117  
1288972166.150    27 	 5.119		 -0.261  
1288972166.150    54 	 3.213		 0.125  
1288972166.368    27 	 5.119		 -0.261  
1288972166.368    54 	 3.190		 0.126  
1288972166.584    54 	 3.171		 0.128  
1288972167.019    54 	 3.114		 0.131  
1288972167.240    54 	 3.100		 0.133  
1288972167.458    27 	 5.028		 -0.268  
1288972167.458    54 	 3.044		 0.136  
1288972167.675    54 	 3.012		 0.137  
1288972168.136    54 	 2.987		 0.136  
1288972168.354    54 	 2.917		 0.138  
1288972168.571    54 	 2.896		 0.143  
1288972168.790    54 	 2.838		 0.144  
1288972169.006    54 	 2.811		 0.145  
1288972170.075    54 	 2.566		 -0.278  
1288972170.297    54 	 2.543		 -0.282  
1288972170.522    54 	 2.504		 -0.285  
1288972170.748    54 	 2.475		 -0.282  
1288972170.970    54 	 2.446		 -0.290  
1288972171.192    54 	 2.416		 -0.293  
1288972171.415    54 	 2.384		 -0.296  
1288972171.638    54 	 2.375		 -0.303  
1288972171.861    54 	 2.301		 -0.300  
1288972172.083    54 	 2.269		 -0.308  
1288972172.304    54 	 2.236		 -0.310  
1288972172.524    54 	 2.207		 -0.314  
1288972172.965    54 	 2.140		 -0.322  
1288972173.406    54 	 2.075		 -0.326  
1288972175.099    27 	 4.220		 -0.010  
1288972175.099    54 	 1.807		 0.453  
1288972175.314    27 	 4.269		 -0.010  
1288972175.530    7 	 4.772		 -0.498  
1288972175.530    27 	 4.158		 -0.003  
1288972175.747    7 	 4.693		 -0.506  
1288972175.747    54 	 1.704		 0.484  
1288972175.962    27 	 4.144		 -0.012  
1288972176.395    7 	 4.627		 -0.515  
1288972176.395    54 	 1.588		 0.519  
1288972176.611    27 	 4.027		 0.014  
1288972176.828    27 	 3.975		 0.005  
1288972176.828    54 	 1.546		 0.535  
1288972177.044    27 	 3.939		 0.005  
1288972177.474    27 	 3.863		 0.007  
1288972177.689    27 	 3.863		 -0.003  
1288972177.940    27 	 3.811		 0.007  
1288972178.155    27 	 3.761		 0.006  
1288972178.370    27 	 3.719		 0.008  
1288972178.586    27 	 3.707		 0.009  
1288972179.015    27 	 3.665		 0.007  
1288972179.230    27 	 3.601		 0.012  
1288972179.659    27 	 3.529		 0.001  
1288972179.875    27 	 3.489		 0.012  
1288972180.090    27 	 3.490		 0.007  
1288972180.305    27 	 3.455		 0.006  
1288972180.520    27 	 3.412		 0.012  
1288972180.741    27 	 3.388		 0.014  
1288972181.173    27 	 3.299		 0.015  
1288972181.391    27 	 3.289		 0.015  
1288972181.606    27 	 3.250		 0.009  
1288972182.038    27 	 3.184		 0.018  
1288972182.257    27 	 3.150		 0.020  
1288972182.695    27 	 3.082		 0.015  
1288972182.914    27 	 3.029		 0.019  
1288972183.129    27 	 3.018		 0.017  
1288972183.562    27 	 2.943		 0.026  
1288972183.994    27 	 2.903		 0.020  
1288972184.211    27 	 2.845		 0.026  
1288972184.428    27 	 2.811		 0.027  
1288972184.646    27 	 2.793		 0.023  
1288972184.864    27 	 2.734		 0.029  
1288972185.080    27 	 2.755		 0.017  
1288972185.512    27 	 2.657		 0.024  
1288972185.730    27 	 2.612		 0.032  
1288972185.946    27 	 2.582		 0.034  
1288972186.163    27 	 2.543		 0.036  
1288972186.381    27 	 2.502		 0.038  
1288972186.599    27 	 2.490		 0.040  
1288972187.032    27 	 2.426		 0.026  
1288972187.251    27 	 2.384		 0.041  
1288972187.685    27 	 2.314		 0.043  
1288972187.904    27 	 2.285		 0.045  
1288972188.147    27 	 2.264		 0.047  
1288972188.364    27 	 2.205		 0.046  
1288972188.581    27 	 2.184		 0.049  
1288972189.013    27 	 2.117		 0.051  
1288972189.230    27 	 2.086		 0.054  
1288972189.447    27 	 2.058		 0.053  
1288972189.663    27 	 2.006		 0.056  
1288972189.881    27 	 1.981		 0.059  
1288972190.098    27 	 1.948		 0.063  
1288972190.315    27 	 1.923		 0.066  
1288972190.531    27 	 1.887		 0.064  
1288972190.749    27 	 1.861		 0.068  
1288972191.183    27 	 1.791		 0.068  
1288972191.403    27 	 1.758		 0.073  
1288972191.624    27 	 1.734		 0.075  
1288972191.844    27 	 1.707		 0.059  
1288972192.486    27 	 1.465		 0.440  
1288972192.922    7 	 3.178		 -0.235  
1288972193.368    7 	 3.145		 -0.191  
1288972193.593    7 	 3.109		 -0.188  
1288972193.818    7 	 3.079		 -0.190  
1288972194.043    7 	 3.056		 -0.192  
1288972194.268    7 	 3.048		 -0.193  
1288972194.492    7 	 2.985		 -0.196  
1288972194.717    7 	 2.992		 -0.195  
1288972194.941    7 	 2.935		 -0.196  
1288972195.166    7 	 2.882		 -0.199  
1288972195.391    7 	 2.845		 -0.202  
1288972195.616    7 	 2.800		 -0.206  
1288972195.843    7 	 2.782		 -0.207  
1288972196.067    7 	 2.763		 -0.208  
1288972196.296    7 	 2.695		 -0.211  
1288972196.523    7 	 2.689		 -0.212  
1288972196.748    7 	 2.663		 -0.214  
1288972196.973    7 	 2.614		 -0.219  
1288972197.197    7 	 2.592		 -0.218  
1288972197.422    7 	 2.536		 -0.220  
1288972197.647    7 	 2.506		 -0.223  
1288972197.874    7 	 2.481		 -0.225  
1288972198.124    7 	 2.422		 -0.230  
1288972198.348    7 	 2.406		 -0.232  
1288972198.572    7 	 2.383		 -0.234  
1288972198.799    7 	 2.328		 -0.236  
1288972199.028    7 	 2.295		 -0.239  
1288972199.253    7 	 2.285		 -0.235  
1288972199.483    7 	 2.225		 -0.248  
1288972199.708    7 	 2.202		 -0.250  
1288972199.928    7 	 2.217		 -0.148  
1288972200.147    7 	 2.209		 -0.031  
1288972200.367    7 	 2.182		 0.088  
1288972200.586    7 	 2.083		 0.279  
1288972201.038    90 	 3.204		 -0.423  
1288972201.039    7 	 1.945		 0.420  
1288972201.265    90 	 3.178		 -0.432  
1288972201.265    7 	 1.910		 0.430  
1288972201.502    7 	 1.868		 0.440  
1288972201.738    90 	 3.080		 -0.444  
1288972201.738    7 	 1.828		 0.446  
1288972202.204    90 	 3.022		 -0.453  
1288972202.204    7 	 1.759		 0.463  
1288972202.437    90 	 2.986		 -0.459  
1288972202.437    7 	 1.727		 0.471  
1288972202.674    90 	 2.973		 -0.462  
1288972202.674    7 	 1.701		 0.479  
1288972202.907    90 	 2.912		 -0.467  
1288972202.907    7 	 1.653		 0.491  
1288972203.140    90 	 2.888		 -0.468  
1288972203.140    7 	 1.623		 0.502  
1288972203.370    90 	 2.852		 -0.472  
1288972203.370    7 	 1.595		 0.509  
1288972203.626    90 	 2.812		 -0.478  
1288972203.626    7 	 1.550		 0.520  
1288972203.869    90 	 2.781		 -0.484  
1288972203.869    7 	 1.522		 0.525  
1288972204.094    90 	 2.749		 -0.488  
1288972204.094    7 	 1.482		 0.533  
1288972204.318    90 	 2.692		 -0.499  
1288972204.319    7 	 1.456		 0.536  
1288972204.543    90 	 2.677		 -0.501  
1288972204.773    90 	 2.635		 -0.504  
1288972204.997    90 	 2.598		 -0.513  
1288972205.222    90 	 2.565		 -0.515  
1288972205.448    90 	 2.539		 -0.533  
1288972205.675    90 	 2.513		 -0.522  
1288972205.903    90 	 2.466		 -0.526  
1288972206.128    90 	 2.454		 -0.531  
1288972206.356    90 	 2.412		 -0.532  
1288972206.574    90 	 2.532		 -0.411  
1288972206.791    90 	 2.628		 -0.294  
1288972207.009    90 	 2.679		 -0.173  
1288972207.228    90 	 2.683		 -0.059  
1288972207.455    90 	 2.662		 -0.048  
1288972207.680    90 	 2.613		 -0.050  
1288972207.910    90 	 2.591		 -0.050  
1288972208.136    90 	 2.597		 -0.056  
1288972208.361    90 	 2.541		 -0.051  
1288972208.586    90 	 2.495		 -0.050  
1288972208.811    90 	 2.457		 -0.052  
1288972209.036    90 	 2.424		 -0.049  
1288972209.262    90 	 2.399		 -0.051  
1288972209.487    90 	 2.342		 -0.051  
1288972209.714    90 	 2.329		 -0.051  
1288972209.939    90 	 2.292		 -0.048  
