# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Measurement Data Fomat:
# Time [s]    Subject #    range [m]    bearing [rad] 
1248297905.354    32 	 3.486		 0.489  
1248297905.602    70 	 5.747		 -0.001  
1248297905.602    32 	 3.500		 0.487  
1248297905.853    36 	 4.635		 0.192  
1248297905.853    32 	 3.515		 0.487  
1248297906.100    7 	 2.765		 -0.207  
1248297906.100    5 	 3.444		 0.199  
1248297906.348    36 	 4.617		 0.118  
1248297906.348    32 	 3.618		 0.407  
1248297906.598    36 	 4.693		 0.120  
1248297906.598    61 	 2.454		 0.517  
1248297906.852    7 	 2.704		 -0.242  
1248297906.852    70 	 5.521		 -0.107  
1248297906.852    36 	 4.542		 0.101  
1248297906.852    61 	 2.454		 0.513  
1248297907.093    7 	 2.641		 -0.310  
1248297907.093    70 	 5.414		 -0.181  
1248297907.093    36 	 4.617		 0.028  
1248297907.093    5 	 3.492		 0.103  
1248297907.093    32 	 3.754		 0.313  
1248297907.093    14 	 4.772		 0.337  
1248297907.093    16 	 5.414		 0.409  
1248297907.094    61 	 2.517		 0.454  
1248297907.332    7 	 2.629		 -0.316  
1248297907.332    70 	 5.414		 -0.186  
1248297907.332    36 	 4.647		 0.024  
1248297907.332    5 	 3.500		 0.099  
1248297907.332    32 	 3.754		 0.306  
1248297907.332    14 	 4.772		 0.331  
1248297907.332    16 	 5.414		 0.407  
1248297907.572    7 	 2.592		 -0.321  
1248297907.572    70 	 5.425		 -0.189  
1248297907.572    36 	 4.607		 0.019  
1248297907.572    5 	 3.525		 0.098  
1248297907.572    32 	 3.761		 0.303  
1248297907.572    14 	 4.793		 0.327  
1248297907.572    16 	 5.414		 0.399  
1248297907.572    61 	 2.502		 0.448  
1248297907.813    7 	 2.582		 -0.325  
1248297907.813    70 	 5.414		 -0.192  
1248297907.813    36 	 4.542		 0.019  
1248297907.813    5 	 3.524		 0.097  
1248297907.813    32 	 3.761		 0.301  
1248297907.813    14 	 4.805		 0.325  
1248297907.813    16 	 5.414		 0.399  
1248297907.814    61 	 2.496		 0.444  
1248297908.053    7 	 2.570		 -0.323  
1248297908.054    70 	 5.414		 -0.189  
1248297908.054    36 	 4.542		 0.022  
1248297908.054    23 	 5.214		 0.090  
1248297908.054    5 	 3.529		 0.100  
1248297908.054    32 	 3.761		 0.302  
1248297908.054    14 	 4.854		 0.324  
1248297908.054    16 	 5.312		 0.411  
1248297908.054    61 	 2.475		 0.452  
1248297908.292    7 	 2.482		 -0.410  
1248297908.292    70 	 5.214		 -0.273  
1248297908.292    36 	 4.569		 -0.060  
1248297908.292    23 	 5.214		 0.006  
1248297908.292    5 	 3.529		 0.019  
1248297908.292    32 	 3.863		 0.219  
1248297908.292    14 	 4.882		 0.242  
1248297908.292    61 	 2.545		 0.372  
1248297908.530    7 	 2.492		 -0.410  
1248297908.530    70 	 5.312		 -0.272  
1248297908.530    36 	 4.552		 -0.067  
1248297908.530    16 	 5.521		 0.325  
1248297908.530    61 	 2.539		 0.378  
1248297908.770    7 	 2.442		 -0.417  
1248297908.770    70 	 5.312		 -0.279  
1248297908.770    36 	 4.499		 -0.068  
1248297908.770    23 	 5.214		 -0.001  
1248297908.770    5 	 3.529		 0.012  
1248297908.770    14 	 4.854		 0.234  
1248297908.771    16 	 5.521		 0.320  
1248297908.771    61 	 2.519		 0.369  
1248297909.004    36 	 4.471		 -0.094  
1248297909.244    7 	 2.333		 -0.504  
1248297909.244    70 	 5.119		 -0.362  
1248297909.244    36 	 4.471		 -0.139  
1248297909.244    23 	 5.182		 -0.082  
1248297909.244    5 	 3.529		 -0.069  
1248297909.244    32 	 3.863		 0.120  
1248297909.244    14 	 5.028		 0.150  
1248297909.244    16 	 5.632		 0.248  
1248297909.244    61 	 2.564		 0.289  
1248297909.482    7 	 2.297		 -0.513  
1248297909.482    70 	 5.028		 -0.367  
1248297909.483    36 	 4.391		 -0.152  
1248297909.483    5 	 3.529		 -0.072  
1248297909.483    14 	 4.983		 0.143  
1248297909.483    61 	 2.523		 0.291  
1248297909.720    7 	 2.279		 -0.518  
1248297909.721    70 	 5.068		 -0.372  
1248297909.721    36 	 4.401		 -0.155  
1248297909.721    23 	 5.119		 -0.088  
1248297909.721    5 	 3.529		 -0.073  
1248297909.721    25 	 5.993		 -0.065  
1248297909.721    14 	 4.939		 0.140  
1248297909.721    16 	 5.521		 0.243  
1248297909.721    61 	 2.523		 0.289  
1248297909.962    7 	 2.270		 -0.518  
1248297909.962    70 	 5.028		 -0.371  
1248297909.962    36 	 4.401		 -0.153  
1248297909.962    23 	 5.119		 -0.092  
1248297909.962    5 	 3.529		 -0.074  
1248297909.962    32 	 3.811		 0.113  
1248297909.962    61 	 2.501		 0.302  
1248297910.196    70 	 4.939		 -0.447  
1248297910.197    36 	 4.334		 -0.225  
1248297910.197    5 	 3.486		 -0.149  
1248297910.197    61 	 2.517		 0.231  
1248297910.671    70 	 4.854		 -0.457  
1248297910.671    36 	 4.241		 -0.245  
1248297910.672    23 	 5.028		 -0.191  
1248297910.672    5 	 3.486		 -0.164  
1248297910.672    25 	 5.867		 -0.150  
1248297910.672    14 	 4.939		 0.050  
1248297910.672    16 	 5.521		 0.162  
1248297910.672    61 	 2.522		 0.219  
1248297910.909    70 	 4.854		 -0.461  
1248297910.910    36 	 4.269		 -0.245  
1248297910.910    23 	 5.028		 -0.191  
1248297910.910    5 	 3.497		 -0.166  
1248297910.910    14 	 4.983		 0.045  
1248297910.910    16 	 5.594		 0.153  
1248297910.910    61 	 2.491		 0.211  
1248297911.153    70 	 4.854		 -0.463  
1248297911.153    36 	 4.269		 -0.248  
1248297911.153    23 	 5.028		 -0.197  
1248297911.153    5 	 3.508		 -0.167  
1248297911.153    16 	 5.619		 0.158  
1248297911.153    61 	 2.489		 0.223  
1248297911.620    16 	 5.521		 0.053  
1248297911.620    61 	 2.492		 0.121  
1248297911.868    16 	 5.632		 0.009  
1248297912.380    25 	 5.521		 -0.329  
1248297912.380    27 	 3.927		 0.333  
1248297912.628    32 	 3.665		 -0.148  
1248297912.628    27 	 3.907		 0.333  
1248297912.877    36 	 3.883		 -0.421  
1248297912.877    23 	 4.693		 -0.396  
1248297912.877    5 	 3.325		 -0.346  
1248297912.877    32 	 3.665		 -0.145  
1248297912.877    14 	 4.772		 -0.139  
1248297912.877    16 	 5.576		 -0.003  
1248297912.877    61 	 2.426		 0.051  
1248297912.878    27 	 3.889		 0.338  
1248297913.116    61 	 2.414		 0.038  
1248297913.625    36 	 3.712		 -0.515  
1248297913.625    32 	 3.573		 -0.233  
1248297913.625    16 	 5.414		 -0.099  
1248297913.625    61 	 2.368		 -0.035  
1248297913.625    27 	 3.930		 0.255  
1248297913.861    23 	 4.471		 -0.499  
1248297913.861    32 	 3.573		 -0.233  
1248297913.861    16 	 5.485		 -0.091  
1248297913.861    61 	 2.363		 -0.035  
1248297913.861    27 	 3.971		 0.245  
1248297914.100    27 	 3.971		 0.198  
1248297914.367    25 	 5.028		 -0.502  
1248297914.368    14 	 4.401		 -0.331  
1248297914.368    32 	 3.444		 -0.315  
1248297914.368    16 	 5.337		 -0.170  
1248297914.368    61 	 2.337		 -0.095  
1248297914.368    27 	 3.943		 0.181  
1248297915.076    14 	 4.269		 -0.349  
1248297915.076    32 	 3.364		 -0.331  
1248297915.076    16 	 5.214		 -0.179  
1248297915.076    61 	 2.249		 -0.124  
1248297915.076    27 	 3.916		 0.176  
1248297915.548    16 	 5.119		 -0.252  
1248297915.548    27 	 3.916		 0.101  
1248297915.792    16 	 5.119		 -0.257  
1248297915.792    81 	 2.248		 0.387  
1248297916.260    27 	 3.863		 0.080  
1248297916.492    81 	 2.237		 0.353  
1248297916.723    81 	 2.231		 0.342  
1248297916.952    61 	 2.055		 -0.299  
1248297916.952    81 	 2.235		 0.319  
1248297917.414    61 	 2.016		 -0.339  
1248297917.414    81 	 2.231		 0.295  
1248297917.645    27 	 3.811		 -0.010  
1248297917.877    27 	 3.764		 -0.039  
1248297917.877    81 	 2.206		 0.276  
1248297918.109    81 	 2.198		 0.258  
1248297918.578    61 	 1.931		 -0.382  
1248297918.578    81 	 2.177		 0.263  
1248297918.809    27 	 3.672		 -0.062  
1248297918.809    81 	 2.146		 0.264  
1248297919.039    61 	 1.873		 -0.392  
1248297919.039    81 	 2.121		 0.279  
1248297919.269    27 	 3.667		 -0.043  
1248297919.269    81 	 2.094		 0.292  
1248297919.729    81 	 2.067		 0.285  
1248297920.421    27 	 3.583		 -0.039  
1248297920.881    81 	 1.970		 0.322  
1248297921.112    81 	 1.957		 0.332  
1248297921.343    27 	 3.535		 -0.022  
1248297921.343    81 	 1.941		 0.325  
1248297921.572    27 	 3.486		 -0.022  
1248297921.803    27 	 3.490		 -0.029  
1248297921.803    81 	 1.910		 0.336  
1248297922.033    81 	 1.890		 0.331  
1248297922.318    61 	 1.668		 -0.404  
1248297922.318    81 	 1.872		 0.346  
1248297922.548    32 	 2.736		 -0.547  
1248297922.549    81 	 1.851		 0.346  
1248297922.778    81 	 1.834		 0.353  
1248297923.008    61 	 1.663		 -0.370  
1248297923.239    27 	 3.374		 0.010  
1248297923.239    81 	 1.789		 0.378  
1248297923.470    27 	 3.365		 0.005  
1248297923.470    81 	 1.770		 0.384  
1248297923.701    61 	 1.591		 -0.381  
1248297923.932    27 	 3.326		 0.016  
1248297923.932    81 	 1.730		 0.396  
1248297924.162    27 	 3.323		 0.024  
1248297924.162    81 	 1.716		 0.402  
1248297924.392    27 	 3.289		 0.026  
1248297924.623    81 	 1.691		 0.413  
1248297924.870    27 	 3.276		 0.031  
1248297924.870    81 	 1.664		 0.426  
1248297925.102    32 	 2.541		 -0.510  
1248297925.102    81 	 1.637		 0.426  
1248297925.333    27 	 3.237		 0.036  
1248297926.025    27 	 3.190		 0.048  
1248297926.025    81 	 1.574		 0.452  
1248297926.257    16 	 4.401		 -0.358  
1248297926.488    27 	 3.149		 0.059  
1248297926.719    61 	 1.427		 -0.376  
1248297926.719    81 	 1.504		 0.484  
1248297926.950    27 	 3.126		 0.051  
1248297927.180    61 	 1.349		 -0.407  
1248297927.180    81 	 1.450		 0.511  
1248297927.412    16 	 4.269		 -0.353  
1248297927.412    81 	 1.452		 0.504  
1248297928.103    27 	 3.017		 0.087  
1248297928.796    61 	 1.290		 -0.386  
1248297928.796    27 	 2.968		 0.100  
1248297929.026    16 	 4.218		 -0.332  
1248297929.026    27 	 2.953		 0.106  
1248297929.258    27 	 2.952		 0.112  
1248297929.487    27 	 2.890		 0.120  
1248297929.723    32 	 2.033		 -0.479  
1248297929.724    61 	 1.209		 -0.410  
1248297929.724    16 	 4.151		 -0.328  
1248297929.724    27 	 2.885		 0.114  
1248297930.188    27 	 2.863		 0.096  
1248297930.413    27 	 2.846		 0.022  
1248297930.642    81 	 1.290		 0.493  
1248297930.868    81 	 1.329		 0.400  
1248297931.094    81 	 1.357		 0.332  
1248297931.321    27 	 2.755		 -0.240  
1248297931.548    81 	 1.359		 0.270  
1248297931.776    81 	 1.355		 0.197  
1248297932.004    81 	 1.360		 0.158  
1248297932.284    63 	 2.380		 0.416  
1248297932.744    27 	 2.434		 -0.483  
1248297932.744    63 	 2.364		 0.398  
1248297933.408    63 	 2.313		 0.407  
1248297933.638    63 	 2.305		 0.411  
1248297933.869    63 	 2.284		 0.413  
1248297934.098    63 	 2.283		 0.415  
1248297934.555    63 	 2.243		 0.421  
1248297934.784    63 	 2.220		 0.424  
1248297935.014    27 	 2.285		 -0.503  
1248297935.014    63 	 2.208		 0.425  
1248297935.242    63 	 2.215		 0.426  
1248297935.700    81 	 1.125		 0.095  
1248297935.930    63 	 2.144		 0.438  
1248297936.160    81 	 1.088		 0.110  
1248297936.160    63 	 2.128		 0.442  
1248297936.389    63 	 2.112		 0.444  
1248297936.615    81 	 1.065		 0.098  
1248297937.066    27 	 2.289		 -0.397  
1248297937.290    27 	 2.343		 -0.298  
1248297937.514    27 	 2.394		 -0.236  
1248297937.963    27 	 2.434		 -0.104  
1248297938.188    27 	 2.434		 0.000  
1248297938.415    27 	 2.416		 0.060  
1248297938.642    27 	 2.395		 0.120  
1248297938.869    27 	 2.373		 0.175  
1248297939.326    27 	 2.300		 0.282  
1248297939.557    32 	 1.531		 -0.151  
1248297939.557    27 	 2.263		 0.316  
1248297939.790    32 	 1.516		 -0.116  
1248297939.790    27 	 2.225		 0.340  
1248297940.023    32 	 1.500		 -0.107  
1248297940.023    27 	 2.227		 0.330  
1248297940.257    5 	 2.457		 -0.279  
1248297940.257    27 	 2.207		 0.342  
1248297940.490    27 	 2.199		 0.345  
1248297940.725    32 	 1.442		 -0.090  
1248297940.725    27 	 2.178		 0.345  
1248297940.959    5 	 2.398		 -0.273  
1248297940.959    27 	 2.178		 0.344  
1248297941.193    5 	 2.367		 -0.267  
1248297941.193    27 	 2.153		 0.360  
1248297941.426    27 	 2.139		 0.350  
1248297941.659    32 	 1.363		 -0.063  
1248297941.659    27 	 2.120		 0.364  
1248297941.888    5 	 2.285		 -0.285  
1248297941.888    27 	 2.135		 0.317  
1248297942.152    5 	 2.231		 -0.332  
1248297942.152    27 	 2.158		 0.270  
1248297942.380    27 	 2.169		 0.197  
1248297942.609    27 	 2.179		 0.167  
1248297942.837    5 	 2.038		 -0.490  
1248297942.837    27 	 2.176		 0.124  
1248297943.066    5 	 1.953		 -0.539  
1248297943.066    27 	 2.171		 0.061  
1248297943.296    32 	 1.142		 -0.360  
1248297943.296    27 	 2.168		 0.025  
1248297943.528    27 	 2.146		 0.019  
1248297943.990    27 	 2.111		 0.021  
1248297944.222    27 	 2.113		 0.033  
1248297944.454    27 	 2.089		 0.021  
1248297944.685    27 	 2.065		 0.024  
1248297944.919    27 	 2.057		 0.034  
1248297945.387    27 	 2.022		 0.021  
1248297945.620    27 	 2.008		 0.022  
1248297945.856    27 	 1.977		 0.025  
1248297946.088    27 	 1.962		 0.023  
1248297946.327    27 	 1.958		 0.039  
1248297946.558    27 	 1.939		 0.024  
1248297947.021    27 	 1.910		 0.026  
1248297947.251    27 	 1.904		 -0.000  
1248297947.482    27 	 1.877		 0.026  
1248297947.936    27 	 1.834		 -0.074  
1248297948.161    27 	 1.825		 -0.145  
1248297948.387    27 	 1.763		 -0.261  
1248297948.612    27 	 1.714		 -0.329  
1248297948.839    27 	 1.671		 -0.384  
1248297949.066    27 	 1.651		 -0.427  
1248297949.520    27 	 1.523		 -0.551  
1248297956.875    27 	 1.255		 -0.482  
1248297957.105    27 	 1.302		 -0.365  
1248297957.331    27 	 1.320		 -0.283  
1248297957.557    27 	 1.332		 -0.192  
1248297957.785    27 	 1.346		 -0.087  
1248297958.012    27 	 1.333		 -0.005  
1248297958.241    27 	 1.321		 0.085  
1248297958.469    27 	 1.302		 0.155  
1248297958.701    27 	 1.295		 0.131  
1248297958.936    5 	 1.796		 -0.351  
1248297958.936    27 	 1.277		 0.136  
1248297959.173    5 	 1.782		 -0.354  
1248297959.174    27 	 1.264		 0.116  
1248297959.409    5 	 1.794		 -0.346  
1248297959.409    27 	 1.245		 0.120  
1248297959.645    54 	 4.334		 -0.466  
1248297959.645    16 	 3.044		 -0.377  
1248297959.645    5 	 1.773		 -0.348  
1248297959.646    27 	 1.233		 0.125  
1248297960.137    16 	 2.880		 -0.387  
1248297960.137    27 	 1.196		 0.133  
1248297960.403    5 	 1.774		 -0.338  
1248297960.403    27 	 1.212		 0.082  
1248297960.639    5 	 1.752		 -0.346  
1248297960.639    27 	 1.165		 0.127  
1248297960.877    16 	 2.886		 -0.397  
1248297960.877    5 	 1.745		 -0.344  
1248297960.878    27 	 1.152		 0.130  
1248297961.116    27 	 1.139		 0.168  
1248297961.351    16 	 2.863		 -0.404  
1248297961.351    5 	 1.734		 -0.348  
1248297961.351    27 	 1.120		 0.166  
1248297961.589    16 	 2.826		 -0.407  
1248297961.590    5 	 1.738		 -0.347  
1248297961.590    27 	 1.101		 0.137  
1248297961.825    16 	 2.809		 -0.414  
1248297961.826    5 	 1.724		 -0.354  
1248297962.062    16 	 2.794		 -0.414  
1248297962.062    5 	 1.722		 -0.355  
1248297962.062    27 	 1.070		 0.140  
1248297962.311    5 	 1.713		 -0.360  
1248297962.771    5 	 1.761		 -0.285  
1248297963.004    5 	 1.753		 -0.281  
1248297963.237    5 	 1.742		 -0.286  
1248297963.696    5 	 1.805		 -0.132  
1248297963.929    5 	 1.798		 -0.121  
1248297964.163    5 	 1.791		 -0.126  
1248297964.396    5 	 1.770		 -0.133  
1248297964.627    5 	 1.765		 -0.134  
1248297965.090    5 	 1.772		 0.019  
1248297965.325    54 	 4.471		 -0.043  
1248297965.325    5 	 1.771		 0.028  
1248297965.558    16 	 2.808		 0.049  
1248297966.021    5 	 1.720		 0.122  
1248297966.484    5 	 1.665		 0.258  
1248297966.720    36 	 2.704		 -0.495  
1248297966.720    5 	 1.632		 0.325  
1248297966.955    14 	 2.265		 -0.522  
1248297966.956    25 	 3.814		 -0.087  
1248297967.190    14 	 2.234		 -0.518  
1248297967.190    5 	 1.601		 0.338  
1248297967.424    25 	 3.797		 -0.017  
1248297967.424    16 	 2.434		 0.449  
1248297967.660    5 	 1.537		 0.415  
1248297967.660    16 	 2.375		 0.477  
1248297968.371    16 	 2.303		 0.510  
1248297968.608    36 	 2.790		 -0.353  
1248297968.846    36 	 2.747		 -0.358  
1248297968.846    16 	 2.270		 0.518  
1248297969.085    36 	 2.720		 -0.355  
1248297969.085    16 	 2.252		 0.522  
1248297969.322    36 	 2.715		 -0.361  
1248297969.322    16 	 2.240		 0.522  
1248297969.560    36 	 2.692		 -0.370  
1248297969.561    16 	 2.231		 0.523  
1248297969.799    36 	 2.676		 -0.369  
1248297969.799    5 	 1.431		 0.463  
1248297970.037    36 	 2.655		 -0.364  
1248297970.037    5 	 1.419		 0.469  
1248297970.275    36 	 2.634		 -0.367  
1248297970.275    5 	 1.408		 0.471  
1248297970.513    14 	 2.171		 -0.415  
1248297970.513    5 	 1.398		 0.470  
1248297970.753    5 	 1.393		 0.465  
1248297970.993    25 	 3.533		 0.062  
1248297970.993    5 	 1.377		 0.468  
1248297971.466    25 	 3.540		 0.080  
1248297971.706    36 	 2.536		 -0.367  
1248297971.706    5 	 1.336		 0.486  
1248297971.944    25 	 3.523		 0.074  
1248297971.944    5 	 1.338		 0.481  
1248297972.224    25 	 3.477		 0.077  
1248297972.224    5 	 1.332		 0.479  
1248297972.461    36 	 2.517		 -0.376  
1248297972.702    25 	 3.425		 0.078  
1248297972.702    5 	 1.302		 0.488  
1248297972.942    25 	 3.415		 0.077  
1248297972.942    5 	 1.305		 0.478  
1248297973.185    5 	 1.277		 0.490  
1248297973.425    14 	 1.980		 -0.431  
1248297973.426    36 	 2.424		 -0.375  
1248297973.426    25 	 3.372		 0.095  
1248297973.426    5 	 1.275		 0.490  
1248297973.668    25 	 3.367		 0.093  
1248297973.913    14 	 1.931		 -0.449  
1248297973.914    36 	 2.383		 -0.390  
1248297973.914    25 	 3.332		 0.085  
1248297973.914    5 	 1.232		 0.502  
1248297974.402    14 	 1.909		 -0.449  
1248297974.402    36 	 2.365		 -0.388  
1248297974.402    25 	 3.309		 0.093  
1248297974.402    5 	 1.209		 0.511  
1248297974.646    36 	 2.394		 -0.375  
1248297974.646    25 	 3.297		 0.090  
1248297974.891    14 	 1.861		 -0.457  
1248297974.891    36 	 2.310		 -0.393  
1248297974.891    25 	 3.254		 0.095  
1248297974.891    5 	 1.191		 0.508  
1248297975.135    25 	 3.250		 0.091  
1248297975.406    14 	 1.830		 -0.459  
1248297975.406    36 	 2.286		 -0.394  
1248297975.406    25 	 3.224		 0.101  
1248297975.406    5 	 1.179		 0.502  
1248297975.651    14 	 1.804		 -0.465  
1248297975.651    36 	 2.261		 -0.397  
1248297975.651    70 	 3.641		 -0.371  
1248297975.651    25 	 3.193		 0.102  
1248297975.651    5 	 1.178		 0.499  
1248297975.904    14 	 1.796		 -0.468  
1248297975.904    36 	 2.255		 -0.398  
1248297975.904    70 	 3.588		 -0.372  
1248297975.904    25 	 3.179		 0.103  
1248297975.904    5 	 1.177		 0.494  
1248297976.149    14 	 1.768		 -0.474  
1248297976.149    36 	 2.227		 -0.404  
1248297976.149    70 	 3.588		 -0.376  
1248297976.149    25 	 3.156		 0.103  
1248297976.149    5 	 1.176		 0.487  
1248297976.393    14 	 1.771		 -0.473  
1248297976.393    36 	 2.222		 -0.401  
1248297976.394    70 	 3.564		 -0.374  
1248297976.394    25 	 3.140		 0.108  
1248297976.394    5 	 1.167		 0.490  
1248297976.635    14 	 1.734		 -0.482  
1248297976.635    36 	 2.194		 -0.410  
1248297976.635    70 	 3.529		 -0.381  
1248297976.635    25 	 3.131		 0.103  
1248297976.635    5 	 1.164		 0.478  
1248297976.876    14 	 1.739		 -0.486  
1248297976.877    36 	 2.205		 -0.404  
1248297976.877    70 	 3.529		 -0.392  
1248297976.877    25 	 3.139		 0.098  
1248297976.877    5 	 1.167		 0.479  
1248297977.118    14 	 1.720		 -0.484  
1248297977.118    36 	 2.178		 -0.406  
1248297977.118    70 	 3.536		 -0.386  
1248297977.119    25 	 3.091		 0.103  
1248297977.119    5 	 1.161		 0.474  
1248297977.360    14 	 1.689		 -0.491  
1248297977.360    36 	 2.145		 -0.413  
1248297977.360    70 	 3.502		 -0.381  
1248297977.361    25 	 3.069		 0.111  
1248297977.361    5 	 1.152		 0.475  
1248297977.602    14 	 1.667		 -0.495  
1248297977.602    36 	 2.122		 -0.417  
1248297977.602    70 	 3.486		 -0.384  
1248297977.602    25 	 3.051		 0.109  
1248297977.603    5 	 1.144		 0.470  
1248297977.847    14 	 1.660		 -0.504  
1248297977.847    36 	 2.117		 -0.423  
1248297977.847    70 	 3.460		 -0.392  
1248297977.847    25 	 3.076		 0.105  
1248297978.089    25 	 3.076		 0.096  
1248297978.330    14 	 1.624		 -0.504  
1248297978.330    36 	 2.084		 -0.420  
1248297978.330    70 	 3.401		 -0.385  
1248297978.330    25 	 3.000		 0.117  
1248297978.330    5 	 1.127		 0.456  
1248297978.573    14 	 1.609		 -0.503  
1248297978.573    36 	 2.062		 -0.417  
1248297978.574    70 	 3.410		 -0.384  
1248297978.574    25 	 2.985		 0.114  
1248297978.574    5 	 1.109		 0.467  
1248297978.814    14 	 1.587		 -0.513  
1248297978.815    36 	 2.036		 -0.430  
1248297978.815    25 	 2.981		 0.110  
1248297978.815    5 	 1.101		 0.453  
1248297979.057    14 	 1.584		 -0.518  
1248297979.057    36 	 2.037		 -0.437  
1248297979.057    70 	 3.403		 -0.395  
1248297979.057    25 	 2.983		 0.113  
1248297979.057    5 	 1.092		 0.452  
1248297979.300    14 	 1.563		 -0.525  
1248297979.300    36 	 2.027		 -0.436  
1248297979.300    70 	 3.381		 -0.397  
1248297979.300    25 	 2.963		 0.118  
1248297979.542    14 	 1.533		 -0.532  
1248297979.542    36 	 1.985		 -0.440  
1248297979.543    70 	 3.297		 -0.402  
1248297979.543    25 	 2.906		 0.119  
1248297979.786    14 	 1.524		 -0.532  
1248297979.786    36 	 1.981		 -0.438  
1248297979.786    70 	 3.297		 -0.399  
1248297979.786    25 	 2.902		 0.126  
1248297980.028    14 	 1.502		 -0.539  
1248297980.028    36 	 1.964		 -0.444  
1248297980.029    70 	 3.264		 -0.403  
1248297980.029    25 	 2.884		 0.125  
1248297980.267    14 	 1.497		 -0.542  
1248297980.267    36 	 1.961		 -0.445  
1248297980.268    70 	 3.297		 -0.402  
1248297980.268    25 	 2.887		 0.126  
1248297980.510    14 	 1.478		 -0.542  
1248297980.510    36 	 1.936		 -0.441  
1248297980.510    70 	 3.255		 -0.398  
1248297980.510    25 	 2.844		 0.136  
1248297980.753    14 	 1.465		 -0.539  
1248297980.754    36 	 1.919		 -0.437  
1248297980.754    70 	 3.244		 -0.392  
1248297980.754    25 	 2.814		 0.142  
1248297981.004    70 	 3.306		 -0.374  
1248297981.004    25 	 2.808		 0.166  
1248297981.502    14 	 1.452		 -0.532  
1248297981.502    36 	 1.915		 -0.427  
1248297981.502    70 	 3.247		 -0.378  
1248297981.502    25 	 2.797		 0.163  
1248297981.797    25 	 2.802		 0.091  
1248297982.064    25 	 2.781		 -0.025  
1248297982.064    54 	 3.143		 0.459  
1248297982.557    54 	 3.178		 0.407  
1248297982.791    25 	 2.765		 -0.013  
1248297983.025    25 	 2.729		 0.105  
1248297983.261    70 	 3.157		 -0.378  
1248297983.261    25 	 2.699		 0.177  
1248297983.496    14 	 1.419		 -0.481  
1248297983.496    25 	 2.642		 0.256  
1248297983.735    14 	 1.472		 -0.367  
1248297983.735    25 	 2.539		 0.371  
1248297983.971    36 	 1.944		 -0.168  
1248297983.971    25 	 2.454		 0.452  
1248297984.206    70 	 3.364		 -0.017  
1248297984.445    36 	 1.947		 -0.008  
1248297984.445    70 	 3.342		 0.056  
1248297984.685    36 	 1.955		 0.010  
1248297984.951    36 	 1.934		 0.053  
1248297984.951    70 	 3.315		 0.116  
1248297985.193    70 	 3.283		 0.163  
1248297985.435    36 	 1.931		 0.103  
1248297985.435    70 	 3.287		 0.165  
1248297985.673    36 	 1.925		 0.113  
1248297985.673    70 	 3.269		 0.177  
1248297985.912    36 	 1.904		 0.193  
1248297985.912    70 	 3.213		 0.255  
1248297986.149    36 	 1.885		 0.239  
1248297986.149    70 	 3.184		 0.299  
1248297986.387    36 	 1.859		 0.292  
1248297986.387    70 	 3.134		 0.353  
1248297986.624    14 	 1.480		 0.238  
1248297986.624    70 	 3.049		 0.423  
1248297986.862    14 	 1.462		 0.279  
1248297986.862    70 	 2.994		 0.465  
1248297987.100    14 	 1.447		 0.324  
1248297987.100    70 	 2.926		 0.509  
1248297987.338    7 	 2.699		 -0.380  
1248297987.338    23 	 1.754		 0.208  
1248297987.338    14 	 1.418		 0.389  
1248297987.338    36 	 1.705		 0.508  
1248297987.590    14 	 1.398		 0.434  
1248297987.829    7 	 2.741		 -0.317  
1248297987.829    14 	 1.378		 0.452  
1248297988.072    14 	 1.383		 0.444  
1248297988.311    23 	 1.728		 0.273  
1248297988.311    14 	 1.381		 0.453  
1248297988.549    14 	 1.368		 0.471  
1248297988.788    14 	 1.344		 0.511  
1248297989.025    23 	 1.659		 0.400  
1248297989.261    7 	 2.885		 -0.129  
1248297989.734    7 	 2.831		 -0.185  
1248297989.735    23 	 1.645		 0.409  
1248297989.975    14 	 1.320		 0.522  
1248297990.217    14 	 1.325		 0.521  
1248297990.457    23 	 1.681		 0.359  
1248297990.696    23 	 1.672		 0.377  
1248297990.936    23 	 1.639		 0.431  
1248297991.171    23 	 1.600		 0.480  
1248297991.410    7 	 2.875		 -0.012  
1248297991.649    7 	 2.878		 -0.004  
1248297991.890    7 	 2.890		 -0.022  
1248297992.177    7 	 2.876		 -0.019  
1248297992.416    7 	 2.868		 0.009  
1248297992.650    7 	 2.873		 0.046  
1248297992.887    7 	 2.865		 0.098  
1248297993.121    7 	 2.835		 0.184  
1248297993.356    7 	 2.766		 0.299  
1248297993.588    7 	 2.644		 0.416  
1248297993.824    18 	 3.618		 -0.317  
1248297994.060    61 	 1.384		 -0.054  
1248297994.298    18 	 3.715		 -0.202  
1248297994.298    61 	 1.378		 -0.017  
1248297994.537    32 	 2.779		 -0.375  
1248297994.537    61 	 1.365		 0.015  
1248297994.774    32 	 2.777		 -0.372  
1248297994.774    61 	 1.354		 0.014  
1248297995.014    32 	 2.734		 -0.373  
1248297995.014    61 	 1.346		 0.019  
1248297995.253    32 	 2.731		 -0.375  
1248297995.253    61 	 1.325		 0.018  
1248297995.492    18 	 3.648		 -0.178  
1248297995.492    61 	 1.315		 0.021  
1248297995.733    18 	 3.712		 -0.183  
1248297995.733    61 	 1.313		 0.016  
